title,asin,price,rating,reviews,link,thumbnail,category,directions
"KORRES Greek Yoghurt Foaming Cream Cleanser, Hydrating, Deep Cleansing Skin Care, Makeup Remover, Face Wash for Women, Cream to Foam Facial Cleanser for Dry, Oily, Sensitive, Any Skin Type, 2.5 fl oz",B084G2P1R1,$14.40,4.7,1700.0,https://www.amazon.com/dp/B084G2P1R1/,https://m.media-amazon.com/images/I/51uqYGuePTL._AC_UL320_.jpg,cleanser,"Wet face with lukewarm water. Apply a small amount to fingertips and gently massage onto face in circular motions for 30-60 seconds, avoiding eye area. Rinse thoroughly with water and pat dry. Use morning and evening."
"medicube PDRN Pink Niacinamide Milky Toner for Hydrating, Moisturizing, Soothing, Ceramide, Peptide, Glass Glow Skin, Korean Skincare | 150ml 5.07 fl. Oz.",B0DY7GDRV7,$14.64,4.7,2100.0,https://www.amazon.com/dp/B0DY7GDRV7/,https://m.media-amazon.com/images/I/51okCIlpC-L._AC_UL320_.jpg,toner,"After cleansing, apply to cotton pad and gently sweep over face and neck, avoiding eye area. Or dispense into palms and press into skin. Use morning and evening before serums."
"ANUA Rice 70 Intensive Moisturizing Milk, Lotion for Deep Hydration and Nourishing, Glowy Glass Skin, Rice Water, Niacinamide, Ceramides, Lightweight, Korean Skincare, 150ml/ 5.07 fl.oz.",B0D8HMWWRG,$14.25,4.6,1100.0,https://www.amazon.com/dp/B0D8HMWWRG/,https://m.media-amazon.com/images/I/41QJ-3sJMvL._AC_UL320_.jpg,lotion,"Apply to clean skin morning and/or evening. Dispense 2-3 pumps, apply to face and neck in gentle upward strokes. Allow to absorb fully."
"Beauty of Joseon Ginseng Cleansing Oil Waterproof Makeup Remover for Sensitive, Acne-Prone Facial Skin. Korean Skin Care for Men and Women, 210ml, 7.1 fl.oz",B0D1Q43KQZ,$15.20,4.4,1200.0,https://www.amazon.com/dp/B0D1Q43KQZ/,https://m.media-amazon.com/images/I/61FwUepztLL._AC_UL320_.jpg,cleanser,"Wet face with lukewarm water. Apply a small amount to fingertips and gently massage onto face in circular motions for 30-60 seconds, avoiding eye area. Rinse thoroughly with water and pat dry. Use morning and evening."
"Aquaphor Healing Ointment, Advanced Therapy Skin Protectant, Multi-Purpose Healing Ointment and Body Moisturizer, Holiday Gifts for Self Care, 14 Oz Jar",B006IB5T4W,$13.95,4.8,94200.0,https://www.amazon.com/Aquaphor-Healing-Ointment-Moisturizing-Protectant/dp/B006IB5T4W/,https://m.media-amazon.com/images/I/71G+tG-ExFL._AC_UL320_.jpg,moisturizer,"Apply a dime-sized amount to clean face and neck, morning and evening. Gently massage in upward motions until absorbed. Use as the final step before sunscreen (AM) or after treatments (PM)."
"Cetaphil Face & Body Moisturizer, Hydrating Moisturizing Cream for Dry to Very Dry, Sensitive Skin, NEW 20 oz, Fragrance Free, Non-Comedogenic, Non-Greasy (Packaging May Vary)",B099N1LC4R,$12.63,4.7,34300.0,https://www.amazon.com/Moisturizer-Hydrating-Moisturizing-Non-Comedogenic-Non-Greasy/dp/B099N1LC4R/,https://m.media-amazon.com/images/I/71w8dfE39aL._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"CeraVe Healing Ointment, Hydrating Skin Protectant With Petrolatum, Hyaluronic Acid & Ceramides, Face & Body Skin Barrier Repair For Cracked, Chafed, Dry Skin, Fragrance Free & Lanolin Free, 12 Oz",B016F3MG2U,$14.43,4.7,39800.0,https://www.amazon.com/CeraVe-Protectant-Petrolatum-Ceramides-Fragrance/dp/B016F3MG2U/,https://m.media-amazon.com/images/I/71eYdjrihNL._AC_UL320_.jpg,other,"Follow product-specific instructions on packaging. If unsure, consult with a dermatologist or skincare professional. Start with minimal use and increase as tolerated."
"Aquaphor Healing Ointment Advanced Therapy Skin Protectant, Dry Skin Body Moisturizer, 7 Oz Tube",B0107QPFBU,$10.97,4.8,40400.0,https://www.amazon.com/Aquaphor-Advanced-Therapy-Ointment-Protectant/dp/B0107QPFBU/,https://m.media-amazon.com/images/I/61Jvh+ZlM6L._AC_UL320_.jpg,moisturizer,"Apply a dime-sized amount to clean face and neck, morning and evening. Gently massage in upward motions until absorbed. Use as the final step before sunscreen (AM) or after treatments (PM)."
"Bioderma Atoderm Intensive Balm, Hydrating Balm for Dry to Atopic Sensitive Skin, Face & Body Moisturizer with Ultra Soothing Anti-Itching Formula, Fragrance-Free, Non-Greasy & Non-Sticky for Family",B0161ZC5GY,$21.73,4.6,9300.0,https://www.amazon.com/dp/B0161ZC5GY/,https://m.media-amazon.com/images/I/51sb4Jj7nnL._AC_UL320_.jpg,moisturizer,"Apply a dime-sized amount to clean face and neck, morning and evening. Gently massage in upward motions until absorbed. Use as the final step before sunscreen (AM) or after treatments (PM)."
"Cetaphil Face & Body Moisturizer, Hydrating Moisturizing Cream for Dry to Very Dry, Sensitive Skin, NEW 3 oz Pack of 3, Fragrance Free, Non-Comedogenic, Non-Greasy",B09FCNKYJJ,$10.42,4.7,34300.0,https://www.amazon.com/dp/B09FCNKYJJ/,https://m.media-amazon.com/images/I/716qscRphPL._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"Curology Gel Face Moisturizer, Daily Face Lotion with Hyaluronic Acid, for Oily, Dry or Sensitive Skin, 1.7 fl oz",B0BZ77C4S3,$11.19,4.6,868.0,https://www.amazon.com/dp/B0BZ77C4S3/,https://m.media-amazon.com/images/I/61qtuBOtEZL._AC_UL320_.jpg,treatment,"Apply a thin layer to clean, dry skin. Start with 2-3 times per week, gradually increase frequency as tolerated. Use sunscreen during the day."
"Beauty of Joseon Red Bean Pore Refreshing Mask Mud Cream Hydrating Wash Off Pack, Pore Cleansing Exfoliator, Korean Skin Care for Men and Women 140ml, 4.73 fl.oz",B0BJPKX14D,$16.00,4.6,3800.0,https://www.amazon.com/dp/B0BJPKX14D/,https://m.media-amazon.com/images/I/71Ah-bPtDVL._AC_UL320_.jpg,mask,"Apply an even layer to clean, dry skin. Avoid eye and lip area. Leave on for 10-15 minutes or as directed. Rinse thoroughly with lukewarm water. Use 1-3 times per week."
Urea,B084BW215W,$233.81,,,https://pharmacy.amazon.com/BioComp-Pharma-UREA-CREAM-Bottle/dp/B084BW215W/,https://m.media-amazon.com/images/I/31igyAhY2UL._UL320_.jpg,other,"Follow product-specific instructions on packaging. If unsure, consult with a dermatologist or skincare professional. Start with minimal use and increase as tolerated."
"Eucerin Intensive Repair Body Lotion for Dry Skin with Alpha Hydroxy, Moisturizes, Exfoliates and Conditions, Fragrance Free and Paraben Free, Holiday Gifts for Self Care, 16.9 Fl Oz Bottle",B000XY9LT4,$8.76,4.7,25300.0,https://www.amazon.com/Eucerin-Intensive-Repair-Lotion-Bottle/dp/B000XY9LT4/,https://m.media-amazon.com/images/I/61YB3c75iEL._AC_UL320_.jpg,lotion,"Apply to clean skin morning and/or evening. Dispense 2-3 pumps, apply to face and neck in gentle upward strokes. Allow to absorb fully."
"NIVEA Cocoa Butter Body Cream with Deep Nourishing Serum, Holiday Gifts for Women, 16 Oz",B01H6OYPU8,$5.28,4.7,30700.0,https://www.amazon.com/NIVEA-Hyaluronic-Nourishing-72-Hour-Moisturizer/dp/B01H6OYPU8/,https://m.media-amazon.com/images/I/71Py55O0zQL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"Aveeno Daily Moisturizing Dry Body Oil Mist with Oat and Jojoba Oil for Dry, Rough Sensitive Skin, Nourishing & Hypoallergenic Body Spray, Paraben-, Silicone- & Phthalate-Free, 6.7 fl. oz",B08D43LHYP,$6.98,4.6,22900.0,https://www.amazon.com/Aveeno-Moisturizing-Nourishing-Hypoallergenic-Phthalate-Free/dp/B08D43LHYP/,https://m.media-amazon.com/images/I/61chivMZsjL._AC_UL320_.jpg,oil,"Apply 2-4 drops to clean, damp skin. Gently press into face and neck. Can be mixed with moisturizer or used as final step. Use evening only initially, add morning use if desired."
"Eucerin Advanced Repair Body Lotion for Very Dry Skin, Unscented Lotion Formulated with Ceramides, 16.9 Fl Oz Bottle",B003BMJGKE,$9.74,4.8,31000.0,https://www.amazon.com/Eucerin-Advanced-Repair-Skin-Lotion/dp/B003BMJGKE/,https://m.media-amazon.com/images/I/51-WeqbUxQL._AC_UL320_.jpg,lotion,"Apply to clean skin morning and/or evening. Dispense 2-3 pumps, apply to face and neck in gentle upward strokes. Allow to absorb fully."
"La Roche-Posay Lipikar AP+ Triple Repair Moisturizing Cream | Face & Body Lotion For Dry Skin | Shea Butter & Niacinamide Moisturizer | Gentle Face & Body Cream For Dry, Rough & Sensitive Skin",B003QXZWYW,$17.24,4.6,37100.0,https://www.amazon.com/Roche-Posay-Lipikar-Intense-Repair-Cream/dp/B003QXZWYW/,https://m.media-amazon.com/images/I/51aLygY8DwL._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
medicube Collagen Jelly Cream- Niacinamide & Freeze-Dried Hydrolyzed Collagen - Boosts skin's barrier hydration and gives 24h Glow & Lifted Look - Korean skincare (1.69 Fl Oz (Pack of 1)),B0DGPSZVW3,$9.72,4.4,14000.0,https://www.amazon.com/medicube-Collagen-Niacinamide-Freeze-Dried-Hydrolyzed/dp/B0DGPSZVW3/,https://m.media-amazon.com/images/I/61c5EovDcyL._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"Olay Super Serum Body Wash for Extra Dry Skin, 24hr Long Lasting Hydration, 5+ Ingredient Serum Complex for Bright Even Firm Luminous Skin, 18.5 fl oz",B0DMQ7J3YQ,$9.09,4.5,8300.0,https://www.amazon.com/Olay-Lasting-Hydration-Ingredient-Luminous/dp/B0DMQ7J3YQ/,https://m.media-amazon.com/images/I/61yW+sr-6LL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"La Roche-Posay Cicaplast Balm B5, Healing Ointment and Soothing Therapeutic Multi Purpose Cream for Dry & Irritated Skin, Body and Hand Balm, Baby Safe, Fragrance Free",B0060OUV5Y,$14.24,4.6,18800.0,https://www.amazon.com/Roche-Posay-Cicaplast-Baume-Multi-Purpose-Butter/dp/B0060OUV5Y/,https://m.media-amazon.com/images/I/71hHi+u6GNL._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"Aveeno Skin Relief Healing Ointment, 72-Hour Skin Protectant with Triple Oat & Shea Butter for Extra Dry, Cracked & Sensitive Skin, Fragrance-Free & Multi-Use for Lips, 7.2 oz",B0F8519DBQ,$10.49,4.6,117.0,https://www.amazon.com/Aveeno-Protectant-Sensitive-Fragrance-Free-Multi-Use/dp/B0F8519DBQ/,https://m.media-amazon.com/images/I/61mU9ZZLd+L._AC_UL320_.jpg,other,"Follow product-specific instructions on packaging. If unsure, consult with a dermatologist or skincare professional. Start with minimal use and increase as tolerated."
"CeraVe Daily Moisturizing Lotion for Dry Skin, Body Lotion & Face Moisturizer with Hyaluronic Acid and Ceramides, Daily Moisturizer, Fragrance Free, Oil-Free, 19 Ounce",B07RK4HST7,$15.19,4.7,138400.0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/,https://m.media-amazon.com/images/I/51A52ReAuLL._AC_UL320_.jpg,lotion,"Apply to clean skin morning and/or evening. Dispense 2-3 pumps, apply to face and neck in gentle upward strokes. Allow to absorb fully."
"CeraVe Hydrating Cream To Foam Cleanser, Makeup Remover Face Wash For Dry Skin, Foaming Facial Cleanser With Hyaluronic Acid, Normal To Dry Skin, Fragrance Free & Non Comedogenic, 19 Fluid Ounce",B08CQDF382,$14.37,4.8,24600.0,https://www.amazon.com/CeraVe-Hydrating-Cleanser-Hyaluronic-Fragrance/dp/B08CQDF382/,https://m.media-amazon.com/images/I/61PiwkxBaeL._AC_UL320_.jpg,cleanser,"Wet face with lukewarm water. Apply a small amount to fingertips and gently massage onto face in circular motions for 30-60 seconds, avoiding eye area. Rinse thoroughly with water and pat dry. Use morning and evening."
"Kiehl's Ultra Facial Cream, with 4.5% Squalane to Strengthen Skin's Moisture Barrier, Skin Feels Softer and Smoother, Long-Lasting Hydration, Easy and Fast-Absorbing, Suitable for All Skin Types",B004JVSGWU,$27.30,4.6,5800.0,https://www.amazon.com/Kiehls-Strengthen-Long-Lasting-Hydration-Fast-Absorbing/dp/B004JVSGWU/,https://m.media-amazon.com/images/I/61271b8GniL._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"I'm from Rice Toner, Milky Toner for Glowing Skin, Korean Rice, Glow Essence with Niacinamide, Hydrating for Dry, Dull, Combination Skin, Vegan, Fragrance Free, Glass Skin 5.07 Fl Oz",B07K23HV61,$14.12,4.6,12600.0,https://www.amazon.com/Im-Extract-Niacinamide-Hydrating-Fragrance/dp/B07K23HV61/,https://m.media-amazon.com/images/I/51xhqUNkGtL._AC_UL320_.jpg,toner,"After cleansing, apply to cotton pad and gently sweep over face and neck, avoiding eye area. Or dispense into palms and press into skin. Use morning and evening before serums."
"NIVEA Essentially Enriched Body Lotion for Very Dry Skin with Hyaluronic Acid, Almond Oil and Deep Nourishing Serum, 72-Hour Body Moisturizer, 16.9 Fl Oz Pump Bottle, Pack of 2",B076G2XGY3,$10.98,4.6,23300.0,https://www.amazon.com/NIVEA-Essentially-Enriched-Lotion-Fluid/dp/B076G2XGY3/,https://m.media-amazon.com/images/I/71M-vJHL0fL._AC_UL320_.jpg,serum,Apply to damp skin after cleansing. Pat gently into face and neck. Follow with moisturizer to seal in hydration.
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare, Stocking Stuffers for Teen Girls | 1.19oz(34g) x 4ea",B0B2RM68G2,$13.30,4.4,28300.0,https://www.amazon.com/Biodance-Bio-Collagen-Tightening-Hydrating-Molecular/dp/B0B2RM68G2/,https://m.media-amazon.com/images/I/51Qiwz3ZiaL._AC_UL320_.jpg,mask,"Apply an even layer to clean, dry skin. Avoid eye and lip area. Leave on for 10-15 minutes or as directed. Rinse thoroughly with lukewarm water. Use 1-3 times per week."
"AESTURA ATOBARRIER365 Cream with Ceramides, Korean Face Moisturizer for Barrier Repair | 120H lasting Hydration, Ceramide Capsules, Dry & Sensitive Skin, Non-comedogenic, 80 mL / 2.70 fl.oz.",B09YDCCJBJ,$25.59,4.6,3100.0,https://www.amazon.com/AESTURA-ATOBARRIER365-Hydration-Moisturizer-Sensitive/dp/B09YDCCJBJ/,https://m.media-amazon.com/images/I/61LwBIkkFgL._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"Bio-Oil Dry Skin Gel, Face and Body Moisturizer, Fast Absorbing Hydration, with Soothing Emollients and Vitamin B3, Non-Comedogenic, 3.4 Oz",B088CLDV3K,$10.38,4.5,18100.0,https://www.amazon.com/Bio-Oil-Moisturizer-Absorbing-Emollients-Non-Comedogenic/dp/B088CLDV3K/,https://m.media-amazon.com/images/I/61rzvfv+gvL._AC_UL320_.jpg,treatment,"Apply 3-5 drops to entire face after cleansing, before moisturizer. Can be used morning and evening."
"NIVEA Essentially Enriched Body Lotion for Very Dry Skin with Hyaluronic Acid, Almond Oil and Deep Nourishing Serum, 72-Hour Body Moisturizer, Holiday Gifts for Self Care, 16.9 Fl Oz Pump Bottle",B00DG8F04Y,$5.28,4.6,21900.0,https://www.amazon.com/NIVEA-Essentially-Enriched-Body-Lotion/dp/B00DG8F04Y/,https://m.media-amazon.com/images/I/713lZBwCAEL._AC_UL320_.jpg,serum,Apply to damp skin after cleansing. Pat gently into face and neck. Follow with moisturizer to seal in hydration.
"Dr. Scholl's Dry, Cracked Skin, Ultra Hydrating Foot Mask, 3 Pairs Moisturizing Socks: Intensely Moisturizes Repairs and Softens Rough Dry Skin with Urea & Essential Oils for Dry Cracked Feet",B08YZ7B2QC,$7.26,4.3,10100.0,https://www.amazon.com/Dr-Scholls-Hydrating-Intensely-Moisturizes/dp/B08YZ7B2QC/,https://m.media-amazon.com/images/I/81DUuE7+fqL._AC_UL320_.jpg,mask,"Apply an even layer to clean, dry skin. Avoid eye and lip area. Leave on for 10-15 minutes or as directed. Rinse thoroughly with lukewarm water. Use 1-3 times per week."
"Aveeno Eczema Therapy Rescue Relief Treatment Gel Cream with Colloidal Oatmeal Skin Protectant, Instantly Soothes & Cools Itchy Dry Skin Flare-Ups, Steroid & Fragrance Free, 5.0 fl. oz",B0B6LFL4J5,$11.19,4.5,3200.0,https://www.amazon.com/Aveeno-Treatment-Colloidal-Protectant-Instantly/dp/B0B6LFL4J5/,https://m.media-amazon.com/images/I/61ojpah21SL._AC_UL320_.jpg,treatment,"Apply a thin layer to clean, dry skin. Start with 2-3 times per week, gradually increase frequency as tolerated. Use sunscreen during the day."
"Dr.Althea 345 Relief Cream | Moisturizer for Soothing Recovery and Blemish Care with PDRN & Niacinamide | Korean Vegan Skin Care for All Skin Types, 1.69 Fl Oz (Ver.2 - Pack of 1)",B0FKGJYFC8,$16.20,4.6,6200.0,https://www.amazon.com/Dr-Althea-Moisturizer-Soothing-Recovery-Niacinamide/dp/B0FKGJYFC8/,https://m.media-amazon.com/images/I/518gliDrI7L._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"Neutrogena Body Oil Light Sesame Formula, 8.5 fl oz, Radiant Glow Moisturizer for Dry Skin, Bath & Shower Oil For Smooth and Hydrated Skin",B000052YOR,$13.29,4.7,36800.0,https://www.amazon.com/Neutrogena-Lightweight-Moisturizer-Sesame-Formula/dp/B000052YOR/,https://m.media-amazon.com/images/I/61tK23kxDHL._AC_UL320_.jpg,moisturizer,"Apply a dime-sized amount to clean face and neck, morning and evening. Gently massage in upward motions until absorbed. Use as the final step before sunscreen (AM) or after treatments (PM)."
"Aquaphor Ointment Body Spray - Moisturizes and Heals Dry, Rough Skin - 3.7 oz. Spray Can",B073CYL9C3,$11.99,4.6,19800.0,https://www.amazon.com/Aquaphor-Advanced-Therapy-Ointment-Spray/dp/B073CYL9C3/,https://m.media-amazon.com/images/I/6197FV4Go1L._AC_UL320_.jpg,other,"Follow product-specific instructions on packaging. If unsure, consult with a dermatologist or skincare professional. Start with minimal use and increase as tolerated."
"eos Shea Better Body Lotion Vanilla Cashmere, 24-Hour Moisture Skin Care, Lightweight & Non-Greasy, Natural Shea, Vegan, Vanilla Body Lotion, 16 fl oz",B08KT2Z93D,$9.97,4.7,53500.0,https://www.amazon.com/eos-Cashmere-Moisture-Lightweight-Non-Greasy/dp/B08KT2Z93D/,https://m.media-amazon.com/images/I/51lP01--ejL._AC_UL320_.jpg,lotion,"Apply to clean skin morning and/or evening. Dispense 2-3 pumps, apply to face and neck in gentle upward strokes. Allow to absorb fully."
"Aquaphor Healing Ointment Advanced Therapy Skin Protectant, Dry Skin Body Moisturizer, Holiday Gifts for Self Care, 0.35 Oz Tube, Pack of 2",B001IAG7G2,$4.89,4.8,17200.0,https://www.amazon.com/Aquaphor-Advanced-Therapy-Ointment-Protectant/dp/B001IAG7G2/,https://m.media-amazon.com/images/I/713XextMn8L._AC_UL320_.jpg,moisturizer,"Apply a dime-sized amount to clean face and neck, morning and evening. Gently massage in upward motions until absorbed. Use as the final step before sunscreen (AM) or after treatments (PM)."
"Bioderma Atoderm Shower Oil, Cleansing Oil For Face & Body, Nourishing Cleansing Oil For Dry to Atopic Sensitive Skin For Softer & Smooth Skin For Your Whole Family",B0CY3QBYQR,$14.99,4.5,38200.0,https://www.amazon.com/Toderm-Shower-oil-Ultra-nourishing-cleansing/dp/B0CY3QBYQR/,https://m.media-amazon.com/images/I/61zry0dRoUL._AC_UL320_.jpg,cleanser,"Wet face with lukewarm water. Apply a small amount to fingertips and gently massage onto face in circular motions for 30-60 seconds, avoiding eye area. Rinse thoroughly with water and pat dry. Use morning and evening."
"Majestic Pure Vitamin E Oil - 100% Pure & Natural, 20,000 IU | Premium Grade, Cold-Pressed and Tocopherol to Repair Dry, Damaged Skin | Moisturizing Skin, Hair and Scalp 8 Fl Oz",B0C2Z44JLK,$13.56,4.6,5300.0,https://www.amazon.com/Majestic-Pure-Vitamin-Oil-Cold-Pressed/dp/B0C2Z44JLK/,https://m.media-amazon.com/images/I/61ggU9KRJ0L._AC_UL320_.jpg,oil,"Apply 2-4 drops to clean, damp skin. Gently press into face and neck. Can be mixed with moisturizer or used as final step. Use evening only initially, add morning use if desired."
"La Roche-Posay Toleriane Double Repair Face Moisturizer, Daily Moisturizer Face Cream with Ceramide & Niacinamide for All Skin Types, Immediate Comfort & Long Lasting Hydration, Fragrance Free",B01N9SPQHQ,$18.74,4.6,46800.0,https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/,https://m.media-amazon.com/images/I/51x78epntaL._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"CeraVe Healing Ointment, Hydrating Skin Protectant With Petrolatum, Hyaluronic Acid & Ceramides, Face & Body Skin Barrier Repair For Cracked, Chafed, Dry Skin, Fragrance Free & Lanolin Free, 3 Oz",B016F3MGQ6,$7.49,4.7,39800.0,https://www.amazon.com/CeraVe-Protectant-Petrolatum-Ceramides-Fragrance/dp/B016F3MGQ6/,https://m.media-amazon.com/images/I/51gGYStn6NL._AC_UL320_.jpg,other,"Follow product-specific instructions on packaging. If unsure, consult with a dermatologist or skincare professional. Start with minimal use and increase as tolerated."
