title,asin,price,rating,reviews,link,thumbnail,category,directions
"Differin Acne Treatment Gel, 30 Day Supply, Retinoid Treatment for Face with 0.1% Adapalene, Gentle Skin Care for Acne Prone Sensitive Skin, 15g Tube (Packaging May Vary)",B07L1PHSY9,$10.49,4.4,69600.0,https://www.amazon.com/dp/B07L1PHSY9/,https://m.media-amazon.com/images/I/61Rncot-U9L._AC_UL320_.jpg,treatment,"Apply a pea-sized amount to entire face (not just spots) at night after cleansing. Start 2-3 times per week for first 2 weeks, then increase to nightly if tolerated. Avoid eye area. Always use SPF 30+ during the day."
"COSRX 2% Alpha Arbutin Discoloration Care Face Serum with Niacinamide, Glutathione & Tranexamic Acid, 1.7 fl oz – Serum for Face, Korean Skin Care, Stocking Stuffers",B0DGG3MMJX,$17.50,4.5,661.0,https://www.amazon.com/dp/B0DGG3MMJX/,https://m.media-amazon.com/images/I/71lVBjjd5QL._AC_UL320_.jpg,serum,"Apply to clean, dry skin in the evening. Start 2-3 times per week, increase as tolerated. Always follow with SPF in the morning."
"ABERA Kasumi Glowing Cream, Melasma Treatment with Niacinamide & HA, Dark Spot Remover For Face, Reduce Fine Lines, Wrinkles, Anti-aging, with Red Ginseng Extract, Melasma Cream (1.06 Oz Per Item)",B0BN7LQHT7,$39.99,3.8,439.0,https://www.amazon.com/dp/B0BN7LQHT7/,https://m.media-amazon.com/images/I/71yMBBig1ZL._AC_UL320_.jpg,treatment,"Apply 3-5 drops to entire face after cleansing, before moisturizer. Can be used morning and evening."
"2% Kojic Acid Face & Body Cream for Pigmentation, Melasma, Acne Marks, Underarms, Neck - For Men & Women 30 ml (Pack of 1)",B0FK3LCKNH,$14.95,4.0,11.0,https://www.amazon.com/dp/B0FK3LCKNH/,https://m.media-amazon.com/images/I/61LxfR6LtTL._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"Eucerin Radiant Tone Dual Serum Dark Spot Corrector, Dark Spot Serum with Thiamidol and Hyaluronic Acid, Helps Visibly Reduce the Look of Dark Spots, Holiday Gifts for Self Care, 1 Fl Oz Bottle",B0DJV8MYYN,$27.98,4.4,1300.0,https://www.amazon.com/Eucerin-Corrector-Thiamidol-Hyaluronic-Persistent/dp/B0DJV8MYYN/,https://m.media-amazon.com/images/I/71rnBbjGbtL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"ANUA Niacinamide 10 + TXA 4 Serum, Hyaluronic Acid, Tranexamic acid, Facial Serum For GlassSkin, Glow Back Serum, Dark Spot Care, Postnatal Skincare, Korean Skincare (30ml/1.01 fl.oz)",B0CLLV2T1P,$15.40,4.4,10200.0,https://www.amazon.com/Niacinamide-Tranexamic-Hyaluronic-Sensitive-Fragrance-Free/dp/B0CLLV2T1P/,https://m.media-amazon.com/images/I/61EpVSwr1sL._AC_UL320_.jpg,serum,Apply to damp skin after cleansing. Pat gently into face and neck. Follow with moisturizer to seal in hydration.
EnaSkin Dark Spot Remover for Face: Hyperpigmentation Body Treatment for Freckles Melasma Age Spot Sun Spot - Dark Spots Corrector Serum for Women and Men (1.0 Fl Oz),B0FNNGV92Q,$15.99,4.7,135.0,https://www.amazon.com/EnaSkin-Dark-Spot-Remover-Hyperpigmentation/dp/B0FNNGV92Q/,https://m.media-amazon.com/images/I/61l6LjVixVL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
AXIS-Y Dark Spot Correcting Glow Serum - 5% Niacinamide Dark Spot Remover For Face - Vegan Korean Skin Care Niacinamide Serum for All Skin Types - 1.69 fl. oz.,B091238V7N,$10.99,4.2,8800.0,https://www.amazon.com/AXIS-Y-Correcting-Niacinamide-Hyperpigmentation-skintone/dp/B091238V7N/,https://m.media-amazon.com/images/I/611GxwX36uL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
Dark Spot Remover for Face & Body Serum- Advanced Formula with Niacinamide Dark Spot Corrector for Age Spot Sun Spot Freckles Melasma Brown Treatment Discoloration for Women and Man(1.06 fl.oz ),B0FQGLNZPQ,$17.41,4.0,4.0,https://www.amazon.com/dp/B0FQGLNZPQ/,https://m.media-amazon.com/images/I/61vn14K0IsL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
Dark Spot Remover for Face and Body Serum: Advanced Formula Spot Corrector Cream with Niacinamide ，Age Spot Sun Spot Freckles Melasma Brown Spot - for Women and Men (1.0 Fl Oz),B0FPQLJS52,$26.99,5.0,3.0,https://www.amazon.com/dp/B0FPQLJS52/,https://m.media-amazon.com/images/I/71vXSJM45mL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"MIMUMIMU Dark Spot Remover Serum for Face | Korean Clinic Skincare - Thioctic Acid 0.01% & Niacinamide 5% | Spot Treatment for Melasma, Hyperpigmentation, Discoloration, Acne Scars | 30ml/1.01 fl.oz",B0DSL8DQYH,$11.50,3.9,34.0,https://www.amazon.com/dp/B0DSL8DQYH/,https://m.media-amazon.com/images/I/61vKcOvSJLL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"WNP Vitamin C Serum for Face - Dermatologist Tested Anti-Aging & Brightening with Hyaluronic Acid & Vitamin E, Treatment for Dark, Age, Sun Spot, Melasma, Hyperpigmentation, Fine Lines & Wrinkles",B0FP4QMLVZ,$17.94,4.9,26.0,https://www.amazon.com/dp/B0FP4QMLVZ/,https://m.media-amazon.com/images/I/71CRQyVKHDL._AC_UL320_.jpg,serum,Apply to damp skin after cleansing. Pat gently into face and neck. Follow with moisturizer to seal in hydration.
"Melanina Anti-Melasma Capsules 120 Count, Hyperpigmentation Support with Podocarpus Extract & Vitamin C - Supports Even Skin Tone & Radiance",B0FMDZQQ7B,$16.82,5.0,12.0,https://www.amazon.com/HEALTHGEM-Melanina-Anti-Melasma-Hyperpigmentation-Podocarpus/dp/B0FMDZQQ7B/,https://m.media-amazon.com/images/I/61fTjb6wnpL._AC_UL320_.jpg,other,"Follow product-specific instructions on packaging. If unsure, consult with a dermatologist or skincare professional. Start with minimal use and increase as tolerated."
"Melasma Treatment for Face - Melasma Cream & Age Spot Remover for Skin Discoloration, Post-Blemish Marks, Scars & Spots | Dark Spot Remover for Face & Body",B0CHXN87X6,$24.99,3.9,654.0,https://www.amazon.com/Remover-Melasma-Cream-Discoloration-Post-Blemish/dp/B0CHXN87X6/,https://m.media-amazon.com/images/I/715VJduO7rL._AC_UL320_.jpg,treatment,"Apply a thin layer to clean, dry skin. Start with 2-3 times per week, gradually increase frequency as tolerated. Use sunscreen during the day."
"celimax Pore+Dark Spot Brightening Cream | with Niacinamide, Tranexamic Acid, TXA Cream, Pore Minimizer, Non-Irritating, Hydrating, For Sensitive Skin, 35ml",B0DHKSF81K,$17.16,4.6,522.0,https://www.amazon.com/celimax-Brightening-Niacinamide-Tranexamic-Non-Irritating/dp/B0DHKSF81K/,https://m.media-amazon.com/images/I/513BmdKt4NL._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"Melanina Anti-Melasma Capsule, Skin Brightening Supplement for Hyperpigmentation, Podocarpus Odoratus Extract, Vitamin C & Natural Extracts, Supports Even Skin Tone & Radiance 60 Capsules",B0FHJMLZYD,$24.99,3.7,36.0,https://www.amazon.com/MILIZHIWU-Anti-Melasma-Brightening-Supplement-Hyperpigmentation/dp/B0FHJMLZYD/,https://m.media-amazon.com/images/I/61V7TWhkiGL._AC_UL320_.jpg,other,"Follow product-specific instructions on packaging. If unsure, consult with a dermatologist or skincare professional. Start with minimal use and increase as tolerated."
"CeraVe Resurfacing Retinol Serum For Post Acne Marks, Formulated With Licorice Root Extract & Niacinamide, Brightening Serum & Pore Minimizer For Face, Post Acne Skin Barrier Repair, Non-Comedogenic",B07VWSN95S,$15.08,4.6,53800.0,https://www.amazon.com/CeraVe-Post-Acne-Refining-Resurfacing-Brightening/dp/B07VWSN95S/,https://m.media-amazon.com/images/I/71zvPJqU7FL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"Melanina Anti-Melasma & Dark Kit, Anti-Melasma Serum+Collagen Jelly Cream, Ultra Moisturizer for Women, Supports Even Skin Tone & Radiance (SET)",B0FJ5DHPKG,$39.89,3.7,18.0,https://www.amazon.com/Melanina-Anti-Melasma-Collagen-Moisturizer-Supports/dp/B0FJ5DHPKG/,https://m.media-amazon.com/images/I/61qPPIzWbcL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
Melasma Treatment for Face Cream - Dark Spot Remover Centella Asiatica - Korean Skin Care Beauty Products 40ml/1.35 fl.oz,B0B5VGD8Y2,$15.90,4.0,828.0,https://www.amazon.com/Melasma-Treatment-Face-Cream-Centella/dp/B0B5VGD8Y2/,https://m.media-amazon.com/images/I/51gZiQcGMsL._AC_UL320_.jpg,treatment,"Apply a thin layer to clean, dry skin. Start with 2-3 times per week, gradually increase frequency as tolerated. Use sunscreen during the day."
"COSRX Snail Mucin Repairing Serum 100ml, Hydrating Serum for Face with Snail Secretion Filtrate for Dull Skin & Fine Lines, Korean Skin Care, Stocking Stuffers for Women",B00PBX3L7K,$12.99,4.6,96200.0,https://www.amazon.com/COSRX-Repairing-Hydrating-Secretion-Phthalates/dp/B00PBX3L7K/,https://m.media-amazon.com/images/I/416kUGx2rQL._AC_UL320_.jpg,serum,Apply to damp skin after cleansing. Pat gently into face and neck. Follow with moisturizer to seal in hydration.
Dark Spot Remover for Face and Body: Hyperpigmentation Treatment - Natural Ingredient - Freckle/Melasma/Sun Spot/Age Spot Remover - Dark Spot Corrector Cream for Women and Men,B0F2F7H3R6,$17.57,4.2,1500.0,https://www.amazon.com/Dark-Spot-Remover-Face-Hyperpigmentation/dp/B0F2F7H3R6/,https://m.media-amazon.com/images/I/61vC00zv5JL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
Dark Spot Correcting Glow Serum: Melasma Hyperpigmentation Treatment for Face with Tranexamic Acid Niacinamide - Vitamin C Serum and Dark Spot Remover For Face,B0DTQB714P,$9.95,4.0,704.0,https://www.amazon.com/Dark-Spot-Correcting-Serum-Hyperpigmentation/dp/B0DTQB714P/,https://m.media-amazon.com/images/I/61wdCA1y0OL._AC_UL320_.jpg,serum,"Apply to clean, dry skin in the evening. Start 2-3 times per week, increase as tolerated. Always follow with SPF in the morning."
"Melanina Anti-Melasma Capsules - with DIM, KSM-66, Turmeric Extract 95% for Women 60 Capsules",B0FHP5V9DF,$26.89,4.3,14.0,https://www.amazon.com/NEWUREHO-Melanina-Anti-Melasma-Capsules-Turmeric/dp/B0FHP5V9DF/,https://m.media-amazon.com/images/I/61tKdlnxfDL._AC_UL320_.jpg,other,"Follow product-specific instructions on packaging. If unsure, consult with a dermatologist or skincare professional. Start with minimal use and increase as tolerated."
"CAROTÏS Brightening Gel | 30g / 1 fl oz | Fade Dark Spots on: Face Armpit, Body Knees, Feet, Hands, & Even Out Skin Tone | with Carrot Oil and Alpha Arbutin, For",B0091HHX2G,$9.68,4.0,1500.0,https://www.amazon.com/Carotis-Brightening-Gel-30g-Ounce/dp/B0091HHX2G/,https://m.media-amazon.com/images/I/71K77-KyZPL._AC_UL320_.jpg,treatment,"Apply a thin layer to clean, dry skin. Start with 2-3 times per week, gradually increase frequency as tolerated. Use sunscreen during the day."
Melasma Treatment for Face Toner - Korean Skin Care Beauty Products 155ml/5.24 fl.oz,B0CFX5GMJS,$16.90,3.8,79.0,https://www.amazon.com/Melasma-Treatment-Face-Toner-Products/dp/B0CFX5GMJS/,https://m.media-amazon.com/images/I/71-1MGTS3oL._AC_UL320_.jpg,toner,"After cleansing, apply to cotton pad and gently sweep over face and neck, avoiding eye area. Or dispense into palms and press into skin. Use morning and evening before serums."
"VALITIC Kojic Acid Dark Spot Remover Soap Bars with Vitamin C, Retinol, Collagen, Turmeric - Original Japanese Complex Infused with Hyaluronic Acid, Vitamin E, Shea Butter, Castile Olive Oil (3 Pack)",B0B2X2L8G8,$12.74,4.2,60100.0,https://www.amazon.com/Valitic-Remover-Vitamin-Collagen-Turmeric/dp/B0B2X2L8G8/,https://m.media-amazon.com/images/I/610vo4N+qmL._AC_UL320_.jpg,oil,"Apply 2-4 drops to clean, damp skin. Gently press into face and neck. Can be mixed with moisturizer or used as final step. Use evening only initially, add morning use if desired."
"SINPIN aobenz Dark Spot Remover for Face & Body | Advanced Corrector Serum for Age, Melasma, Sun, Acne, Black Spots | Tranexamic Acid, Niacinamide Formula for Women & Men | Mild, 1.35 Fl Oz (1PCS)",B0DKTWNP5X,$36.99,3.5,169.0,https://www.amazon.com/Advanced-Dark-Spot-Remover-Serum/dp/B0DKTWNP5X/,https://m.media-amazon.com/images/I/717nET9ZH2L._AC_UL320_.jpg,serum,"Apply to clean, dry skin in the evening. Start 2-3 times per week, increase as tolerated. Always follow with SPF in the morning."
"Abera Melasma Serum Plus, Melasma Treatment for Face, Dark Spot Corrector Serum, Melasma Dark Spot Remover, Sun Spot, Age Spot, Brown Spot Remover for Men, Women (1 FL OZ)",B0D69SZD45,$39.95,3.9,136.0,https://www.amazon.com/Abera-Melasma-Treatment-Corrector-Remover/dp/B0D69SZD45/,https://m.media-amazon.com/images/I/71M7YZS+GsL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"Dark Spot Remover for Face, Dark Spot Corrector Serum for Age Spot Sun Spot Freckles Brown Spot Remover, Melasma Treatment, Body Dark Spots Remover Skin with 360° Roller for All Skin Types (0.7 Fl Oz)",B0F48678SJ,$18.99,4.9,28.0,https://www.amazon.com/Remover-Corrector-Freckles-Melasma-Treatment/dp/B0F48678SJ/,https://m.media-amazon.com/images/I/71+ILLg9zEL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"AXIS-Y Vegan Collagen Eye Serum - K Beauty Triple Hyaluronic Acid & Peptide Collagen Serum Improve Skin Elasticity, Reduce Fine Lines & Dark Circles - Vegan Korean Skin Care Eye Cream - 0.33 fl. oz.",B0CWPCX1D2,$13.50,4.5,1900.0,https://www.amazon.com/AXIS-Y-Collagen-0-33fl-Treatment-Skincare/dp/B0CWPCX1D2/,https://m.media-amazon.com/images/I/41LGK-qqBrL._AC_UL320_.jpg,serum,Apply to damp skin after cleansing. Pat gently into face and neck. Follow with moisturizer to seal in hydration.
"VALITIC Kojic Acid Dark Spot Remover Soap Bars with Vitamin C, Retinol, Collagen, Turmeric - Original Japanese Complex Infused with Hyaluronic Acid, Vitamin E, Shea Butter, Castile Olive Oil (2 Pack)",B09MFMCTRK,$11.99,4.2,60100.0,https://www.amazon.com/Valitic-Remover-Vitamin-Collagen-Turmeric/dp/B09MFMCTRK/,https://m.media-amazon.com/images/I/61kDhkUHcYL._AC_UL320_.jpg,oil,"Apply 2-4 drops to clean, damp skin. Gently press into face and neck. Can be mixed with moisturizer or used as final step. Use evening only initially, add morning use if desired."
"Dark Spot Remover for Face and Body - Dark Spot Advanced Corrector Serum for Melasma, Age Spots, Freckles & Sun Spots with 360° Roller for All Skin Types 0.67floz",B0DS1PHF4S,$15.99,4.3,90.0,https://www.amazon.com/Dark-Spot-Remover-Face-Body/dp/B0DS1PHF4S/,https://m.media-amazon.com/images/I/61mfNnozXoL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
Good Molecules Daily Brightening Serum - Hyaluronic Acid Serum with Beta Arbutin to Target Dark Spots - Brightening and Anti-Aging Skin Care for Face,B091MGP94B,$7.97,4.6,4100.0,https://www.amazon.com/Good-Molecules-Brightening-Formulated-Hyaluronic/dp/B091MGP94B/,https://m.media-amazon.com/images/I/71L9F08R1+L._AC_UL320_.jpg,serum,Apply to damp skin after cleansing. Pat gently into face and neck. Follow with moisturizer to seal in hydration.
"La Roche-Posay Mela B3 Gel Cleanser, Formulated With Melasyl + Niacinamide + PHA, Anti Aging Face Wash For Discoloration, Dark Spots & Post Acne Marks, Dark Spot Corrector, Oil Free & Soap Free",B0CZ3YFMWQ,$26.99,4.6,2600.0,https://www.amazon.com/Roche-Posay-Formulated-Niacinamide-Discoloration-Corrector/dp/B0CZ3YFMWQ/,https://m.media-amazon.com/images/I/61W5ehE2OIL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"Good Molecules Gentle Retinol Cream - Retinol Night Cream to Minimize Appearance of Fine Lines & Wrinkles, Skin Tightening Recipe with Bakuchiol, Anti-Aging Skin Care For Face",B09BST7MMP,$7.97,4.6,7000.0,https://www.amazon.com/Good-Molecules-Gentle-Retinol-Cream/dp/B09BST7MMP/,https://m.media-amazon.com/images/I/61aXzZ5hGQL._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"Murad Rapid Dark Spot Correcting Serum - Advanced Anti-Aging Formula with Patented Resorcinol Technology, Tranexamic and Glycolic Acids for Hyperpigmentation, Dark Spots and Dull Skin - 1 Fl Oz",B08KR79NBR,$58.80,4.2,1800.0,https://www.amazon.com/Murad-Environmental-Shield-Rapid-Correcting/dp/B08KR79NBR/,https://m.media-amazon.com/images/I/61-QjLlLGgL._AC_UL320_.jpg,serum,"Apply to clean, dry skin in the evening. Start 2-3 times per week, increase as tolerated. Always follow with SPF in the morning."
"medicube Kojic Acid Turmeric Overnight Wrapping Peel Off Mask – Brightens & Defends Against Skin Stress for a Clear, Glowing Complexion, Korean Skincare, 2.53 fl. oz.",B0DRNR67MJ,,4.5,15000.0,https://www.amazon.com/medicube-Kojic-Turmeric-Overnight-Wrapping/dp/B0DRNR67MJ/,https://m.media-amazon.com/images/I/61GzPp88rGL._AC_UL320_.jpg,mask,"Apply an even layer to clean, dry skin. Avoid eye and lip area. Leave on for 10-15 minutes or as directed. Rinse thoroughly with lukewarm water. Use 1-3 times per week."
Melasma treatment for Face Cica Intensive Serum 1.01fl.oz/30ml,B0DYX9PPQ3,$15.90,4.0,29.0,https://www.amazon.com/Melasma-treatment-Intensive-Serum-1-01fl-oz/dp/B0DYX9PPQ3/,https://m.media-amazon.com/images/I/71CPOTUZ44L._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"Eucerin Radiant Tone Night Cream, Dark Spot Corrector with Thiamidol, Night Moisturizer for Face Helps Visibly Reduce the Look of Persistent Dark Spots, All Skin Types, 1.7 Oz Bottle",B0DJTSD8ZT,$23.09,4.6,560.0,https://www.amazon.com/Eucerin-Radiant-Corrector-Thiamidol-Persistent/dp/B0DJTSD8ZT/,https://m.media-amazon.com/images/I/71Rahf87tXL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"COSRX 2% Alpha Arbutin Discoloration Care Face Serum with Niacinamide, Glutathione & Tranexamic Acid, 1.7 fl oz – Serum for Face, Korean Skin Care, Stocking Stuffers",B0DGG3MMJX,$17.50,4.5,661.0,https://www.amazon.com/COSRX-Discoloration-Niacinamide-Glutathione-Tranexamic/dp/B0DGG3MMJX/,https://m.media-amazon.com/images/I/71lVBjjd5QL._AC_UL320_.jpg,serum,"Apply to clean, dry skin in the evening. Start 2-3 times per week, increase as tolerated. Always follow with SPF in the morning."
Dark Spot Remover for Face: Remove Sun & Age Spot Corrector – Melasma & Hyperpigmentation Brightening Serum for Body(Hand Leg Arm) – Brown Skin and Freckles Removal Treatment with Roller 15ml,B0FFTPRXQR,$7.99,4.0,152.0,https://www.amazon.com/Dark-Spot-Remover-Face-Hyperpigmentation/dp/B0FFTPRXQR/,https://m.media-amazon.com/images/I/61mG2GviyRL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"EQQUALBERRY Vitamin Illuminating Serum – Brightening Vitamin C Serum with Niacinamide | Strengthens skin barrier | Hydrates using Ceramide and Hyaluronic Acid, 1.01oz / 30ml",B0D8W1YVBX,$15.99,4.5,2900.0,https://www.amazon.com/EQQUALBERRY-Vitamin-Illuminating-Serum-Brightening/dp/B0D8W1YVBX/,https://m.media-amazon.com/images/I/611e-v-t6qL._AC_UL320_.jpg,serum,Apply to damp skin after cleansing. Pat gently into face and neck. Follow with moisturizer to seal in hydration.
"Good Molecules Brightening & Dark Spots Bar - Soap Free Face and Body Bar - Tranexamic, Kojic Acids and Niacinamide to Target Dark Spots - Skin Care",B0DJHMKN7C,$8.00,4.4,1000.0,https://www.amazon.com/Good-Molecules-Brightening-Dark-Spots/dp/B0DJHMKN7C/,https://m.media-amazon.com/images/I/71hsrGFNUcL._AC_UL320_.jpg,other,"Follow product-specific instructions on packaging. If unsure, consult with a dermatologist or skincare professional. Start with minimal use and increase as tolerated."
"Dark Spot Remover for Face & Body – Dark Spot Corrector for Face - Hyperpigmentation, Age Spot, Sun Spot, Melasma & Freckles – Brightening & Even Skin Tone Treatment (1.7 Fl Oz)",B0FN7BZGCH,$16.55,4.5,33.0,https://www.amazon.com/Dark-Spot-Remover-Face-Hyperpigmentation/dp/B0FN7BZGCH/,https://m.media-amazon.com/images/I/71pKztTCO1L._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
